...1,player_id,tournament_id,season_id,totalRating,countRating,goals,assists,goalsAssistsSum,yellowCards,directRedCards,redCards,minutesPlayed,matchesStarted,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,id,type,appearances,rating,bigChancesCreated,bigChancesMissed,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyConversion,setPieceConversion,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,totalLongBalls,goalsConceded,savesCaught,savesParried,totalOwnHalfPasses,totalOppositionHalfPasses,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,tacklesWon,tacklesWonPercentage,totwAppearances,shotsFromInsideTheBox,shotsFromOutsideTheBox,team>name,team>nameCode,team>ranking,team>id
3257,1749,8,32501,61.9,9,0,1,1,0,0,0,561,8,0,0,NA,NA,562181,overall,9,6.8777777777777995,2,0,262,37,299,87.625418060201,59,211,146,19,8,61.538461538462,3,6,8,25,4,3,1,14,46.666666666667005,1,16.666666666667,15,41.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,8,80,1,0,0,6,3,2,0,0,3,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,13,32,21,5,0,0,0,10,12,0,0,70,261,84,2,11,7,402,2,66.666666666667,0,3,2,Real Betis,BET,NA,2816
3264,1749,8,13662,250.2,35,4,7,11,7,NA,0,2487,29,621.75,0,NA,NA,96573,overall,35,7.148571428571401,13,3,1063,170,1233,86.212489862125,365,734,411,51,64,68.817204301075,22,15,36,38.297872340426,27,14,13,125,55.309734513274,18,37.5,143,52.189781021898,14.814814814815,0,0,1,0,9,0,3,1,1,0,3,71,73.958333333333,36,0,0,41,40,21,2,0,12,5,2,0,0,1,0,0,0,0,43,7,0,0,0,0,0,0,0,51,93,94,131,30,0,0,0,96,50,0,0,394,933,355,NA,48,NA,1737,NA,NA,2,NA,NA,Real Betis,BET,NA,2816
3265,1749,8,11906,189.9,28,3,4,7,2,NA,0,1675,19,558.33333333333,0,NA,NA,9049,overall,28,6.7821428571429,1,2,637,118,755,84.37086092715201,184,476,257,35,35,51.470588235293995,16,13,23,23.469387755102,18,9,9,80,50,12,30.769230769231,92,46.23115577889399,16.666666666667,0,0,0,0,9,0,3,0,1,0,2,41,73.214285714286,9,0,2,29,29,14,1,0,7,4,2,0,0,3,0,0,0,0,25,7,0,0,0,0,0,0,0,35,68,98,107,27,0,0,0,56,32,0,0,210,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Betis,BET,NA,2816
3266,1749,8,10495,203.8,30,1,5,6,3,NA,0,1961,22,1961,0,NA,NA,117976,overall,30,6.7933333333333,7,3,641,167,808,79.331683168317,189,482,268,50,47,51.648351648352005,26,28,30,22.727272727273,22,6,16,111,51.388888888889,22,33.846153846153996,133,47.330960854093,4.5454545454545,0,0,0,0,5,0,1,0,1,0,0,36,48.648648648648994,19,0,0,45,40,11,4,0,5,10,2,0,0,2,0,0,0,0,21,3,0,0,0,0,0,0,0,50,91,132,148,43,0,0,0,74,24,0,0,216,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Betis,BET,NA,2816
3318,1778,8,8578,0,0,0,0,0,1,0,1,119,0,NA,1,6,0,375336,overall,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
3320,1778,8,11906,6.7,1,0,0,0,0,NA,0,14,0,NA,0,NA,NA,118767,overall,1,6.7,0,0,2,2,4,50,0,2,1,0,1,100,0,0,0,0,0,0,0,1,100,1,100,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
3353,1784,8,13662,142.7,21,0,0,0,4,NA,0,1298,15,NA,0,NA,NA,125758,overall,21,6.7952380952380995,0,0,836,159,995,84.020100502513,447,389,155,12,7,77.777777777778,33,23,0,0,9,4,5,52,48.598130841121,13,50,65,48.872180451128,0,0,0,0,0,1,0,0,0,0,0,0,90,68.181818181818,23,0,0,15,14,18,0,0,20,1,4,0,0,1,0,0,0,0,25,1,0,0,0,0,0,0,0,12,9,7,68,13,0,0,0,132,26,0,0,491,511,199,NA,49,NA,1191,NA,NA,NA,NA,NA,Las Palmas,LPA,NA,6577
3452,1876,8,11906,73.9,11,4,1,5,3,NA,0,559,5,139.75,0,NA,NA,97727,overall,11,6.7181818181818,1,1,133,34,167,79.640718562874,48,87,50,3,8,44.444444444443995,7,7,2,18.181818181818,9,7,2,19,32.203389830508,18,60,37,41.573033707865,44.444444444443995,1,0,0,0,0,0,3,1,2,1,1,4,50,3,0,0,12,4,14,0,0,5,5,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,3,18,11,52,12,0,0,1,8,9,0,0,57,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deportivo La Coruña,DEP,NA,2832
3601,1951,8,10495,46.2,7,0,0,0,0,NA,0,177,2,NA,0,NA,NA,125010,overall,7,6.6,0,0,71,24,95,74.73684210526301,26,49,20,2,0,0,4,2,4,40,5,1,4,14,56,1,10,15,42.857142857143,0,0,0,0,0,1,0,0,0,0,0,0,2,33.333333333333,0,0,0,2,10,4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,10,20,9,0,0,0,6,2,0,0,33,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Betis,BET,NA,2816
3613,1954,8,8578,0,0,0,0,0,0,0,0,63,1,NA,0,0,1,375135,overall,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
3620,1954,8,10495,70.4,10,1,0,1,2,NA,0,504,6,504,0,NA,NA,107447,overall,10,7.04,0,0,313,28,341,91.788856304985,249,64,11,0,0,0,7,14,0,0,3,3,0,12,70.58823529411801,13,65,25,67.56756756756799,33.333333333333,0,0,0,0,0,0,1,0,0,1,0,17,54.83870967741901,36,0,0,0,6,4,0,0,1,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,31,1,0,0,262,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
3625,1954,8,13662,96.9,14,0,1,1,3,NA,0,1018,12,NA,0,NA,NA,104364,overall,14,6.921428571428599,1,0,601,43,644,93.32298136646,413,188,27,3,1,50,13,18,0,0,3,2,1,16,48.484848484848,19,63.333333333332995,35,55.555555555556005,0,0,0,0,0,0,0,0,0,0,0,0,48,71.641791044776,28,0,0,1,3,9,1,0,6,1,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,2,2,28,11,0,0,0,67,10,0,0,431,215,53,NA,20,NA,737,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
3631,1954,8,18020,59.5,9,0,0,0,2,NA,0,593,7,NA,0,NA,NA,143357,overall,9,6.6111111111111,0,0,342,22,364,93.956043956044,205,137,42,0,0,0,6,6,0,0,2,0,2,10,47.619047619048,13,54.166666666667005,23,51.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,13,65,20,0,0,0,4,10,0,0,4,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,22,11,0,0,0,20,8,0,0,213,152,26,1,5,1,438,4,66.666666666667,NA,NA,NA,Barcelona,BAR,NA,2817
3736,2033,8,13662,58.4,9,1,0,1,1,NA,0,444,5,444,0,NA,NA,100620,overall,9,6.4888888888889005,0,2,43,22,65,66.15384615384599,23,20,11,0,3,60,0,1,0,0,5,4,1,13,36.111111111111,5,29.411764705882,18,33.962264150943,20,0,0,0,0,0,0,1,0,0,0,1,1,33.333333333333,1,0,0,12,11,10,0,0,0,5,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,5,1,35,12,0,0,0,3,11,0,0,27,39,48,NA,2,NA,120,NA,NA,NA,NA,NA,Levante,LEV,NA,2849
3757,2039,8,10495,46.9,7,0,0,0,2,NA,0,555,7,NA,0,NA,NA,132599,overall,7,6.7,0,0,157,29,186,84.408602150538,129,28,8,2,0,0,5,11,0,0,3,0,3,9,64.285714285714,12,63.157894736842,21,63.636363636364,0,0,0,0,0,0,0,0,0,0,0,0,12,46.153846153846,32,0,0,1,4,4,0,0,1,0,7,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,12,7,0,0,0,26,9,0,0,141,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
4098,2344,8,10495,140.1,20,1,0,1,5,0,2,1633,20,1633,2,NA,NA,104648,overall,20,7.005,0,1,469,149,618,75.88996763754001,341,128,40,2,8,80,39,59,0,0,12,4,8,59,58.415841584158,58,69.047619047619,117,63.243243243243,8.3333333333333,0,0,0,0,0,0,1,0,0,0,1,45,38.135593220339,129,0,1,9,13,19,1,1,15,1,12,0,0,5,0,0,0,0,20,3,0,0,0,0,0,0,0,2,10,2,68,26,0,0,0,118,23,0,0,384,236,NA,NA,0,NA,949,NA,NA,NA,NA,NA,Real Betis,BET,NA,2816
4225,2408,8,6559,0,0,0,0,0,4,0,0,853,10,NA,0,8,6,347976,overall,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Levante,LEV,NA,2849
4245,2421,8,10495,121.9,19,0,1,1,5,NA,0,1191,15,NA,0,NA,NA,108210,overall,21,6.4157894736842,3,0,326,100,426,76.525821596244,137,194,88,7,6,27.272727272727,26,36,5,20.833333333333,2,1,1,38,34.545454545455,21,46.666666666667005,59,38.064516129032,0,0,0,0,0,0,0,0,0,0,0,0,18,31.578947368421,42,0,0,14,7,27,0,0,15,0,2,0,0,2,0,0,0,0,24,2,0,0,0,0,0,0,0,7,22,24,96,24,0,0,0,57,26,0,0,173,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Betis,BET,NA,2816
4248,2421,8,13662,65.2,10,0,0,0,5,NA,0,575,5,NA,0,NA,NA,130720,overall,10,6.52,0,0,138,59,197,70.05076142132,67,74,47,3,3,75,13,14,3,27.272727272727,1,0,1,22,40,6,46.153846153846,28,41.176470588235,0,0,0,0,1,0,0,0,0,0,0,0,11,31.428571428571,21,0,0,4,6,21,0,0,9,0,0,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,3,4,11,40,7,0,0,0,35,6,0,0,84,124,85,NA,16,NA,358,NA,NA,NA,NA,NA,Getafe,GET,NA,2859
4266,2436,8,13662,176.1,26,5,0,5,2,NA,0,966,7,193.2,0,NA,NA,112127,overall,27,6.7730769230769,1,4,146,95,241,60.580912863071006,47,99,60,5,17,50,11,2,0,0,25,13,12,47,44.33962264150899,50,54.347826086957,97,48.989898989899,20,1,0,0,0,0,0,5,0,0,1,4,6,46.153846153846,9,0,0,23,23,17,0,0,4,10,1,0,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,5,34,2,101,42,0,0,1,13,9,0,0,65,178,175,NA,12,NA,431,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4269,2436,8,11906,211.5,31,8,5,13,3,NA,0,1417,13,177.125,0,NA,NA,115808,overall,31,6.8225806451613,6,6,191,106,297,64.309764309764,53,139,85,20,11,25,9,2,1,12.5,38,20,18,46,32.167832167831996,48,48.97959183673501,94,39.004149377593,21.052631578947,2,1,2,0,0,0,8,0,0,1,7,7,70,16,0,0,27,27,30,3,0,11,19,3,0,0,2,0,0,0,0,8,2,0,0,0,0,0,50,0,20,44,8,147,50,0,1,0,10,10,0,0,65,240,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Atlético Madrid,ATL,NA,2836
4275,2436,8,10495,209.2,30,11,4,15,3,NA,0,1691,17,153.72727272727,0,NA,NA,97494,overall,30,6.973333333333301,8,6,236,122,358,65.92178770949701,45,193,98,20,36,44.444444444443995,17,6,2,20,45,23,22,81,41.116751269036,62,43.055555555556005,143,41.935483870968,24.444444444444,0,0,0,0,0,0,11,0,1,0,10,3,42.857142857143,14,0,0,42,36,24,2,0,8,16,2,0,0,5,0,0,0,0,6,3,0,0,0,0,0,0,0,20,81,10,198,82,0,0,0,7,9,0,0,67,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4281,2436,8,8578,0,0,3,1,4,4,0,0,882,10,294,0,9,9,375248,overall,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4300,2478,8,8578,0,0,1,2,3,5,0,0,1532,16,1532,0,6,6,375379,overall,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
4303,2478,8,6559,0,0,1,5,6,4,0,0,2621,28,2621,0,6,2,306159,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
4308,2480,8,8578,0,0,1,0,1,7,0,0,1437,15,1437,0,8,1,375387,overall,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
4310,2480,8,6559,0,0,2,0,2,8,0,0,2385,27,1192.5,0,0,1,306162,overall,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
4311,2480,8,10495,102.2,15,0,0,0,4,NA,0,1143,12,NA,0,NA,NA,127866,overall,15,6.813333333333301,0,0,422,106,528,79.924242424242,315,108,24,1,2,100,19,45,1,33.333333333333,5,0,5,30,55.555555555556005,28,59.574468085106,58,57.425742574257,0,0,0,0,1,0,0,0,0,0,0,0,38,43.181818181818,57,0,1,1,9,14,0,0,12,0,4,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,1,2,3,43,19,0,0,0,88,13,0,0,344,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
4368,2525,8,6559,0,0,0,0,0,0,NA,0,3,NA,NA,NA,1,0,348345,overall,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
4381,2565,8,6559,0,0,0,2,2,5,0,0,1946,21,NA,0,10,8,347999,overall,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
4384,2565,8,10495,186.7,27,1,3,4,3,NA,0,1657,16,1657,0,NA,NA,105249,overall,27,6.9148148148148,4,2,681,126,807,84.38661710037199,261,448,261,36,14,53.846153846154,26,20,28,38.356164383562,19,3,16,55,42.307692307692,11,35.483870967742,66,40.993788819875995,5.2631578947368,0,0,0,0,0,0,1,0,0,1,0,53,60.227272727273,8,0,0,26,15,26,1,0,11,5,5,1,0,3,0,0,0,0,15,8,0,0,0,0,0,0,0,35,26,73,95,20,0,0,0,88,23,0,0,287,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
4386,2565,8,8578,0,0,1,4,5,7,0,0,3101,35,3101,0,1,14,375171,overall,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
4387,2565,8,13662,160.4,24,1,1,2,2,NA,0,1266,15,1266,0,NA,NA,103241,overall,24,6.683333333333301,1,0,599,101,700,85.57142857142901,278,326,156,4,15,83.333333333333,25,17,5,17.857142857143,11,3,8,45,48.387096774194,5,26.315789473684,50,44.642857142857,9.0909090909091,0,0,0,0,0,0,0,1,0,0,1,31,59.615384615385,12,0,0,15,5,12,0,0,18,2,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,4,18,28,62,14,0,0,0,52,26,0,0,302,426,173,NA,28,NA,889,NA,NA,NA,NA,NA,Deportivo La Coruña,DEP,NA,2832
4393,2565,8,11906,12.9,2,0,0,0,0,NA,0,172,2,NA,0,NA,NA,92203,overall,2,6.45,0,0,157,16,173,90.751445086705,58,99,37,1,2,66.666666666667,2,1,0,0,0,0,0,4,33.333333333333,1,100,5,38.461538461538,0,0,0,0,0,0,0,0,0,0,0,0,2,33.333333333333,1,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,3,2,8,0,0,0,0,6,4,0,0,64,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
4671,2806,8,10495,250.7,35,1,3,4,12,0,1,2880,34,2880,1,NA,NA,119900,overall,35,7.1628571428571,4,0,1753,381,2134,82.146204311153,732,1046,514,27,21,63.636363636364,106,78,25,31.645569620253,13,3,10,164,50.77399380805,47,49.473684210526,211,50.478468899522,7.6923076923077,0,0,0,0,2,0,0,1,0,0,1,161,58.974358974359,33,0,0,22,41,66,0,0,65,1,10,0,0,19,0,0,0,0,13,3,0,0,0,0,0,0,0,27,33,79,207,48,0,0,0,273,16,0,0,806,1407,NA,NA,0,NA,2701,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4674,2806,8,13662,233.8,34,0,1,1,8,NA,0,2346,25,NA,0,NA,NA,93083,overall,34,6.8764705882353,1,0,1463,258,1721,85.00871586286999,679,801,383,23,10,66.666666666667,80,44,17,37.777777777778,7,1,6,111,44.578313253012,19,51.351351351351006,130,45.454545454545,0,0,0,0,1,0,0,0,0,0,0,0,126,62.376237623761995,36,0,0,18,23,51,0,0,66,1,10,1,0,15,0,0,0,0,15,2,0,0,0,0,0,0,0,22,15,45,156,18,0,0,0,202,17,0,0,741,1025,336,NA,109,NA,2084,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4676,2806,8,6559,0,0,3,8,11,11,0,0,3114,35,1038,0,1,4,306252,overall,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4679,2806,8,8578,0,0,0,4,4,14,0,1,2609,32,NA,1,2,13,375339,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4686,2806,8,11906,239.8,34,0,0,0,9,NA,0,2897,33,NA,0,NA,NA,132888,overall,34,7.0529411764706,1,1,1662,373,2035,81.67076167076199,716,967,457,25,15,60,120,74,21,38.181818181818,15,5,10,166,48.680351906158,40,57.142857142857,206,50.121654501217,0,1,0,0,1,0,0,0,0,0,0,0,131,54.356846473029,31,0,0,33,36,69,1,0,65,0,17,0,0,13,0,0,0,0,18,5,0,0,0,0,0,0,0,25,25,55,205,30,0,0,1,241,23,0,0,815,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
4690,2807,8,6559,0,0,2,0,2,5,0,0,1145,10,572.5,0,17,8,306315,overall,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
4692,2807,8,8578,0,0,0,0,0,2,NA,0,199,NA,NA,NA,9,0,375338,overall,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
